460.030000 -1.41389 3.60282
465.070000 -4.86005 -0.98697
470.030000 -1.37586 -1.2342
475.070000 2.75415 0.469731
480.030000 3.63455 -2.25263
485.070000 -0.356858 -4.81109
490.030000 0.634808 -2.60905
495.070000 -0.494915 3.26007
500.030000 -2.17136 1.76361
505.070000 -3.33407 0.613362
510.030000 0.125765 1.16687
515.070000 4.4526 1.12152
520.030000 0.816612 -2.17232
525.070000 -0.592615 -4.01933
530.030000 -0.489088 2.13797
535.070000 -0.900588 5.03728
540.030000 -3.47287 0.511223
545.070000 -4.38852 0.887053
550.030000 0.485872 1.54676
555.070000 3.30671 -0.54755
560.030000 2.39313 -4.25835
565.070000 0.180736 -4.23764
570.030000 2.72481 3.52128
575.070000 -1.66717 3.43186
580.030000 -4.18968 1.27499
585.070000 -5.09239 0.991507
590.030000 2.90678 1.3625
595.070000 2.07392 -2.17122
600.030000 -1.02925 -5.61046
605.070000 2.02343 -0.824931
610.030000 2.69518 3.30123
615.070000 -1.98294 1.92193
620.030000 -4.77963 2.59879
625.070000 -2.11219 2.43157
630.030000 3.34241 -0.42878
635.070000 2.02614 -4.62176
640.030000 0.370316 -6.72386
645.070000 1.34866 0.0029989
650.030000 1.02737 2.626
655.070000 -3.90834 2.23555
660.030000 -3.27878 -1.08973
665.070000 0.95764 -1.11147
670.030000 2.18017 -0.428042
675.070000 1.3269 -5.02235
680.030000 0.61066 -5.38482
685.070000 3.05566 1.41057
690.030000 -2.71097 2.90295
695.070000 -4.23606 0.237834
700.030000 -4.20669 0.602931
705.070000 1.0409 2.81541
710.030000 2.96098 -1.78847
715.070000 0.991003 -4.80821
720.030000 1.22867 -2.75365
725.070000 2.56023 3.26875
730.030000 -2.03642 2.12432
735.070000 -4.99207 0.478824
740.030000 -1.75366 0.141542
745.070000 3.38083 3.39272
750.030000 4.56839 -2.30729
755.070000 0.230844 -5.6658
760.030000 0.0267906 -1.53698
765.070000 0.996961 2.90861
770.030000 -5.24806 0.937613
775.070000 -5.64902 -0.626705
780.030000 -0.500141 1.03715
785.070000 3.19816 0.525293
790.030000 1.42629 -4.34713
795.070000 -1.54271 -4.89354
800.030000 2.5062 -0.562951
805.070000 0.912112 3.28339
810.030000 -3.49464 0.922296
815.070000 -3.05686 1.06176
820.030000 2.05488 2.50143
825.070000 2.26884 -0.20086
830.030000 -0.26661 -5.08045
835.070000 0.327716 -3.12008
840.030000 0.657215 0.0671572
845.070000 0.691916 3.56213
850.030000 -6.32364 1.47603
855.070000 -1.7043 2.45366
860.030000 2.11866 2.39671
865.070000 0.668137 -0.714615
870.030000 -0.132753 -6.64438
875.070000 3.44025 -2.19343
880.030000 3.53052 3.16102
885.070000 -2.02653 1.37269
890.030000 -4.35322 2.10094
895.070000 -1.82789 4.76016
900.030000 2.98118 1.84706
905.070000 0.770854 -3.1139
910.030000 -1.40855 -7.60089
915.070000 3.2359 -0.560464
920.030000 3.64593 3.57842
925.070000 -3.04589 1.49694
930.030000 -1.99877 1.35726
935.070000 -1.06008 4.43682
940.030000 1.06918 0.469443
945.070000 0.411713 -4.48046
950.030000 1.70804 -6.35652
955.070000 4.45887 -0.376112
960.030000 0.921663 1.80264
965.070000 -6.46984 0.13769
970.030000 -3.16039 1.19437
975.070000 1.22478 4.8852
980.030000 0.430198 -0.101325
985.070000 -0.47557 -6.43927
990.030000 2.93489 -3.84619
995.070000 2.44497 1.35444
1000.030000 -3.0578 2.04737
1005.070000 -4.9605 -1.7935
1010.030000 -3.45566 0.656718
1015.070000 0.581034 3.42831
1020.030000 0.463282 -1.61388
1025.070000 -0.831805 -5.51609
1030.030000 0.857901 -2.56108
1035.070000 4.69092 0.58161
1040.030000 -2.4304 0.40786
1045.070000 -3.9352 -0.366295
1050.030000 -1.07117 2.75236
1055.070000 0.0764475 3.44686
1060.030000 0.141751 -4.23826
1065.070000 -1.37827 -4.52549
1070.030000 4.07802 -1.85959
1075.070000 2.65063 2.39137
1080.030000 -4.11348 0.290011
1085.070000 -4.2438 0.221039
1090.030000 0.899467 4.62998
1095.070000 0.0500067 0.634984
1100.030000 0.1662 -5.72869
1105.070000 0.0778371 -4.54506
1110.030000 3.54053 1.02433
1115.070000 0.462446 1.3777
1120.030000 -5.0906 0.258225
1125.070000 -2.3428 3.04014
1130.030000 1.07092 3.62179
1135.070000 0.608467 -2.24188
1140.030000 -0.0330713 -5.69964
1145.070000 2.60327 -2.77835
1150.030000 3.53053 1.9581
1155.070000 -1.97323 0.679998
1160.030000 -4.58169 -1.03615
1165.070000 -3.72484 4.3677
1170.030000 0.754858 1.80485
1175.070000 1.02412 -2.40636
1180.030000 -0.264495 -6.03491
1185.070000 2.17184 -4.12818
1190.030000 2.06009 1.10607
1195.070000 -1.2209 -1.38372
1200.030000 -2.86556 0.680097
1205.070000 -1.60816 5.25775
1210.030000 -0.582512 2.2349
1215.070000 -1.18638 -4.27255
1220.030000 1.75618 -4.42409
1225.070000 4.61591 -0.749613
1230.030000 1.93041 -0.974999
1235.070000 -4.68963 -0.157402
1240.030000 -3.98708 1.23573
1245.070000 -0.965468 5.13561
1250.030000 3.04219 0.0074678
1255.070000 -1.75061 -5.70267
1260.030000 2.73566 -3.37694
1265.070000 3.13878 -0.338611
1270.030000 -0.533209 -0.157851
1275.070000 -4.02164 -0.148756
1280.030000 -2.66194 2.9287
1285.070000 1.47496 3.90168
1290.030000 -0.629896 -0.268774
1295.070000 -0.2828 -6.35369
1300.030000 3.23611 -3.15732
1305.070000 3.81199 0.000567756
1310.030000 -0.63796 -0.902776
1315.070000 -3.95525 1.52218
1320.030000 -0.627683 5.36818
1325.070000 0.777052 2.03795
1330.030000 1.12466 -4.27547
1335.070000 0.279633 -5.67164
1340.030000 4.73521 -1.26015
1345.070000 3.6874 -0.319308
1350.030000 -1.60937 -2.29153
1355.070000 -3.45705 0.441888
1360.030000 -1.08072 5.6923
1365.070000 -0.560052 2.03445
1370.030000 -2.6963 -4.80299
1375.070000 2.11486 -5.40342
1380.030000 5.35801 -1.33415
1385.070000 1.6864 0.98861
1390.030000 -4.44136 -3.10258
1395.070000 -3.12881 3.20017
1400.030000 -0.745014 6.04238
1405.070000 -0.866212 -0.223577
1410.030000 -0.198507 -6.49948
1415.070000 3.04993 -0.994509
1420.030000 5.73095 -0.585735
1425.070000 -1.44139 -1.37738
1430.030000 -6.07682 0.0599009
1435.070000 -1.65392 2.84734
1440.030000 -0.131303 2.90093
1445.070000 -3.20046 -2.82799
1450.030000 -1.07968 -6.02201
1455.070000 4.42235 -2.51409
1460.030000 3.773 -0.774537
1465.070000 -0.77935 -1.9871
1470.030000 -4.15214 0.186797
1475.070000 -2.15856 3.71848
1480.030000 -0.715884 2.20497
1485.070000 -1.41 -3.10535
1490.030000 2.20642 -5.30743
1495.070000 6.74246 -1.30684
1500.030000 0.618261 0.213654
1505.070000 -3.08137 -1.59934
1510.030000 -2.63352 1.59731
1515.070000 2.10138 3.81823
1520.030000 -0.882581 0.958728
1525.070000 0.407329 -5.68211
1530.030000 1.06378 -1.47873
1535.070000 4.17508 -1.09549
1540.030000 0.471441 -2.29319
1545.070000 -4.33454 -0.533855
1550.030000 -2.58558 3.79606
1555.070000 0.401206 4.2436
1560.030000 -0.850653 -2.72709
1565.070000 0.573584 -4.2595
1570.030000 4.32364 -2.56226
1575.070000 4.28529 -0.479746
1580.030000 -1.50793 -3.64509
1585.070000 -3.18215 -0.698358
1590.030000 -1.46164 3.85796
1595.070000 -1.70889 2.37401
1600.030000 -2.54934 -1.97862
1605.070000 2.84685 -5.96658
1610.030000 4.61071 -0.363786
1615.070000 3.00774 -0.279752
1620.030000 -4.99878 -3.00813
1625.070000 -3.61894 0.62008
1630.030000 0.456294 4.2756
1635.070000 -1.81482 1.38447
1640.030000 -1.69225 -4.03903
1645.070000 2.40073 -3.12163
1650.030000 3.49923 -2.4604
1655.070000 -0.518793 -3.63358
1660.030000 -1.33828 -2.34093
1665.070000 -1.91915 3.67684
1670.030000 0.506535 4.57877
1675.070000 -1.14802 -1.38949
1680.030000 -1.07134 -1.98053
1685.070000 4.51293 -1.1133
1690.030000 4.74643 0.0659974
1695.070000 -0.785675 -2.46225
1700.030000 -3.12001 -2.01489
1705.070000 -2.40219 3.0158
1710.030000 -1.77911 3.78007
1715.070000 -2.86097 0.81336
1720.030000 -1.4036 -2.96388
1725.070000 3.42327 -0.825764
1730.030000 3.9442 -2.46545
1735.070000 -1.20908 -3.99332
1740.030000 -3.04234 0.465856
1745.070000 0.253649 5.68344
1750.030000 -1.48517 2.80949
1755.070000 -3.23041 -3.01026
1760.030000 1.00357 -1.11855
1765.070000 6.16824 -1.69232
1770.030000 0.854304 -2.42567
1775.070000 -0.968358 -3.55872
1780.030000 -2.53215 1.12769
1785.070000 -1.32981 3.5482
1790.030000 -1.92479 1.18861
1795.070000 -2.23976 -2.56431
1800.030000 2.35479 -3.32263
1805.070000 3.58106 -2.32673
1810.030000 1.87005 -3.4651
1815.070000 -2.03981 -3.24902
1820.030000 -2.27801 3.51109
1825.070000 -0.589997 5.56035
